# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0003723	MF	e	RNA binding	160/404	1582/58581	2.06367078818649e-141	4	160	9.538286382997957e-138	9.297842362428819e-138	9.538286382997957e-138	9.538286382997957e-138	ACIN1, AFF2, AHNAK, AKAP17A, AKAP8L, ALYREF, AQR, ARL6IP4, BICC1, BUD13, C1QBP, CACTIN, CASC3, CCAR1, CCAR2, CDC40, CDC5L, CDK13, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CHERP, CIRBP, CLK3, CLNS1A, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CWC15, CWC22, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ESRP1, ESRP2, FAM172A, FASTK, FIP1L1, FMR1, FRG1, FUS, GEMIN5, GPKOW, GTF2F1, HABP4, HELZ2, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPLL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, ISY1, JMJD6, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LRRFIP1, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL16, METTL3, MFAP1, MPHOSPH10, MRPL28, NCBP1, NCBP2, NCBP2L, NOL3, NONO, NOVA1, NOVA2, NSRP1, NTPCR, NUDT21, NUP98, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PHF5A, PNN, POLR2A, POLR2B, POLR2D, POLR2G, PPARGC1A, PPIE, PPIG, PPP1R8, XRN2, YTHDF1, YWHAZ
GO:0003676	MF	e	nucleic acid binding	185/404	3927/58581	2.5113888397347525e-106	3	185	1.1607639217254026e-102	1.1315030321835715e-102	1.1605127828414292e-102	5.803819608627013e-103	ACIN1, AFF2, AHNAK, AKAP17A, AKAP8L, ALYREF, AQR, ARL6IP4, BHLHE23, BICC1, BUD13, C1QBP, CACTIN, CASC3, CCAR1, CCAR2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CHERP, CIRBP, CLK3, CLNS1A, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CWC15, CWC22, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ESRP1, ESRP2, FAM172A, FASTK, FIP1L1, FMR1, FOXD2, FOXR2, FRG1, FUS, GCFC2, GEMIN5, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HELZ2, HMX1, HMX2, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPLL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, ISY1, JMJD6, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LRRFIP1, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL16, METTL3, MFAP1, MPHOSPH10, MRPL28, MYOD1, NCBP1, NCBP2, NCBP2L, NFYA, NOL3, NONO, NOVA1, NOVA2, NSRP1, NTPCR, NUDT21, NUP98, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PHF5A, PHOX2A, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPP1R8, SOX14, TTF2, XRN2, YTHDF1, YWHAZ, ZHX2, ZKSCAN4
GO:1901363	MF	e	heterocyclic compound binding	197/404	5789/58581	6.413645150232684e-89	2	197	2.9643867884375466e-85	2.889659625788659e-85	2.9631040594075004e-85	9.881289294791821e-86	ACADVL, ACIN1, AFF2, AHNAK, AKAP17A, AKAP8L, ALYREF, AQR, ARL6IP4, BHLHE23, BICC1, BUD13, C1QBP, CACTIN, CASC3, CCAR1, CCAR2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CHERP, CIRBP, CLK1, CLK2, CLK3, CLK4, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CWC15, CWC22, CYP24A1, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ERN1, ESRP1, ESRP2, FAM172A, FASTK, FIP1L1, FMR1, FOXD2, FOXR2, FRG1, FUS, GATC, GCFC2, GEMIN5, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HELZ2, HMX1, HMX2, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPLL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, ISY1, JMJD6, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LRRFIP1, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL16, METTL3, MFAP1, MPHOSPH10, MRPL28, MYO3B, MYOD1, NCBP1, NCBP2, NCBP2L, NEK9, NFYA, NOL3, NONO, NOVA1, NOVA2, NSRP1, NTPCR, NUDT21, NUP98, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PHF5A, PHOX2A, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPP1R8, SOX14, STARD9, TTF2, XRN2, YTHDF1, YWHAZ, ZHX2, ZKSCAN4
GO:0097159	MF	e	organic cyclic compound binding	197/404	5870/58581	7.566903436439919e-88	2	197	3.4974227683225306e-84	3.4092586727734094e-84	3.4951526972915985e-84	8.743556920806326e-85	ACADVL, ACIN1, AFF2, AHNAK, AKAP17A, AKAP8L, ALYREF, AQR, ARL6IP4, BHLHE23, BICC1, BUD13, C1QBP, CACTIN, CASC3, CCAR1, CCAR2, CDC40, CDC5L, CDK12, CDK13, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CHERP, CIRBP, CLK1, CLK2, CLK3, CLK4, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CWC15, CWC22, CYP24A1, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ELAVL1, ELAVL2, ERN1, ESRP1, ESRP2, FAM172A, FASTK, FIP1L1, FMR1, FOXD2, FOXR2, FRG1, FUS, GATC, GCFC2, GEMIN5, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HELZ2, HMX1, HMX2, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPLL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, ISY1, JMJD6, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LRRFIP1, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL16, METTL3, MFAP1, MPHOSPH10, MRPL28, MYO3B, MYOD1, NCBP1, NCBP2, NCBP2L, NEK9, NFYA, NOL3, NONO, NOVA1, NOVA2, NSRP1, NTPCR, NUDT21, NUP98, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PHF5A, PHOX2A, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPP1R8, SOX14, STARD9, TTF2, XRN2, YTHDF1, YWHAZ, ZHX2, ZKSCAN4
GO:0003729	MF	e	mRNA binding	53/404	235/58581	5.187194175639142e-64	5	53	2.3975211479804115e-60	2.33708370659183e-60	2.395446270310156e-60	4.7950422959608234e-61	AQR, C1QBP, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIRBP, CPSF1, CSTF2, CSTF2T, CSTF3, DAZAP1, DDX5, DHX9, EIF4A3, ELAVL1, ELAVL2, ESRP1, ESRP2, FMR1, GEMIN5, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPL, HNRNPLL, HNRNPM, HNRNPR, HNRNPU, KHSRP, LSM1, LUC7L, LUC7L2, LUC7L3, METTL14, METTL3, NCBP1, NCBP2, NOVA1, NSRP1, NUDT21, NUP98, PABPC1, PCBP1, PCF11, PPIE, PPP1R8
GO:0005488	MF	e	binding	252/404	14447/58581	3.324893258032405e-58	1	252	1.5367656638625775e-54	1.4980264081876414e-54	1.5351032172335615e-54	2.561276106437629e-55	ACADVL, ACIN1, AFF2, AHNAK, AHNAK2, AKAP17A, AKAP8L, ALYREF, AP3M1, AP4B1, AQR, ARL6IP4, ASB4, ATPAF1, BCAS2, BHLHE23, BICC1, BRDT, BUD13, BUD31, C1QBP, C9orf78, CACNA1C, CACTIN, CASC3, CBLB, CCAR1, CCAR2, CCDC150, CD2BP2, CDC40, CDC5L, CDH11, CDK12, CDK13, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CHERP, CIR1, CIRBP, CLASRP, CLK1, CLK2, CLK3, CLK4, CLMN, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, CYP24A1, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAC1, ELAVL1, ELAVL2, EMB, ERN1, ESRP1, ESRP2, FAM172A, FASTK, FIP1L1, FMR1, FOXD2, FOXR2, FRG1, FUS, GATC, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GLA, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HELZ2, HMX1, HMX2, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPLL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IGHV4-4, IK, ING5, ISY1, IVNS1ABP, IWS1, JMJD6, KCNE1, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LRRFIP1, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL16, METTL3, MFAP1, MIF, MPHOSPH10, MRPL28, MYO3B, MYOD1, NCALD, NCBP1, NCBP2, NCBP2L, NEK9, NFYA, NOL3, NONO, NOVA1, NOVA2, NSRP1, NTPCR, NUDT21, NUP98, OTOF, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PGLS, PHF5A, PHOX2A, PIK3R1, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2, RBBP9, SOX14, STARD9, TACO1, TGM6, TMEM126B, TRIM3, TTF2, TUSC2, WNT10B, XRN2, YTHDF1, YWHAZ, ZHX2, ZKSCAN4, ZSWIM2
GO:0005515	MF	e	protein binding	215/404	11298/58581	1.7544256404602743e-52	2	215	8.108955310207387e-49	7.904542301506248e-49	8.098428756364627e-49	1.158422187172484e-49	ACIN1, AHNAK, AHNAK2, AKAP17A, AKAP8L, ALYREF, AP3M1, AP4B1, AQR, ARL6IP4, ASB4, ATPAF1, BCAS2, BHLHE23, BRDT, BUD13, BUD31, C1QBP, C9orf78, CACNA1C, CACTIN, CASC3, CBLB, CCAR1, CCAR2, CCDC150, CD2BP2, CDC40, CDC5L, CDH11, CDK12, CDK13, CELF1, CHERP, CIR1, CIRBP, CLASRP, CLK1, CLK2, CLK3, CLK4, CLMN, CLNS1A, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, DAZAP1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX47, DDX5, DHX15, DHX16, DHX38, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAVL1, ELAVL2, EMB, ERN1, ESRP1, FASTK, FIP1L1, FMR1, FOXR2, FRG1, FUS, GATC, GCFC2, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GLA, GPKOW, GTF2F1, GTF2F2, HABP4, HELZ2, HNRNPA0, HNRNPA1, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPLL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, IGHV4-4, IK, ING5, ISY1, IVNS1ABP, IWS1, JMJD6, KCNE1, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LRRFIP1, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL3, METTL14, METTL3, MFAP1, MIF, MPHOSPH10, MRPL28, MYO3B, MYOD1, NCALD, NCBP1, NCBP2, NEK9, NFYA, NOL3, NONO, NSRP1, NUDT21, NUP98, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PGLS, PIK3R1, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2G, POLR2J, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2, RBBP9, SOX14, STARD9, TACO1, TMEM126B, TRIM3, TTF2, TUSC2, WNT10B, XRN2, YTHDF1, YWHAZ, ZHX2, ZKSCAN4, ZSWIM2
GO:0003674	MF	e	molecular_function	256/404	16821/58581	1.589495054818359e-47	0	256	7.346646143370455e-44	7.1614496557121e-44	7.335519677986727e-44	9.183307679213069e-45	ACADVL, ACIN1, AFF2, AHNAK, AHNAK2, AKAP17A, AKAP8L, ALYREF, AP3M1, AP4B1, AQR, ARL6IP4, ASB4, ATPAF1, BCAS2, BHLHE23, BICC1, BRDT, BUD13, BUD31, C1QBP, C9orf78, CACNA1C, CACTIN, CASC3, CBLB, CCAR1, CCAR2, CCDC150, CD2BP2, CDC40, CDC5L, CDH11, CDK12, CDK13, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CHERP, CIR1, CIRBP, CLASRP, CLK1, CLK2, CLK3, CLK4, CLMN, CLNS1A, CLP1, CPSF1, CPSF2, CPSF3, CPSF4, CPSF7, CRNKL1, CSTF1, CSTF2, CSTF2T, CSTF3, CTNNBL1, CWC15, CWC22, CWC27, CYP24A1, DAZAP1, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DNAJC8, DYRK1A, ECD, EFTUD2, EIF4A3, ELAC1, ELAVL1, ELAVL2, EMB, ERN1, ESRP1, ESRP2, FAM172A, FASTK, FIP1L1, FMR1, FOXD2, FOXR2, FRG1, FUS, GATC, GCFC2, GCNT3, GEMIN2, GEMIN4, GEMIN5, GEMIN6, GEMIN7, GEMIN8, GLA, GPATCH1, GPKOW, GTF2F1, GTF2F2, HABP4, HELZ2, HMX1, HMX2, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPF, HNRNPH1, HNRNPH2, HNRNPH3, HNRNPK, HNRNPL, HNRNPLL, HNRNPM, HNRNPR, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, HTATSF1, IGHV4-4, IK, ING5, ISY1, IVNS1ABP, IWS1, JMJD6, KCNE1, KDM1A, KHDRBS1, KHDRBS2, KHDRBS3, KHSRP, LGALS3, LRRFIP1, LSM1, LSM10, LSM2, LSM3, LSM4, LSM5, LSM6, LSM7, LSM8, LUC7L, LUC7L2, LUC7L3, MAGOH, MAGOHB, MBNL1, MBNL2, MBNL3, METTL14, METTL16, METTL3, MFAP1, MIF, MPHOSPH10, MRPL28, MYO3B, MYOD1, NCALD, NCBP1, NCBP2, NCBP2L, NEK9, NFYA, NOL3, NONO, NOVA1, NOVA2, NSRP1, NTPCR, NUDT21, NUP98, OTOF, PABPC1, PABPN1, PAPOLA, PCBP1, PCBP2, PCF11, PGLS, PHF5A, PHOX2A, PIK3R1, PLRG1, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPARGC1A, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP1R9B, PPP2CA, PPP2R1A, PPP4R2, RBBP9, SOX14, ST8SIA1, STARD9, TACO1, TGM6, TMEM126B, TMEM132B, TRIM3, TTF2, TUSC2, WNT10B, XRN2, YTHDF1, YWHAZ, ZHX2, ZKSCAN4, ZSWIM2
GO:0140098	MF	e	catalytic activity, acting on RNA	39/404	330/58581	1.0319078618119995e-35	2	39	4.7694781372950617e-32	4.649247683595119e-32	4.7612228744005655e-32	5.299420152550068e-33	CPSF3, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3, ELAC1, ERN1, GATC, HELZ2, ISY1, METTL14, METTL16, METTL3, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPP1R8, XRN2
GO:0004386	MF	e	helicase activity	23/404	148/58581	2.4760392639084946e-24	7	23	1.1444253477785063e-20	1.1155763259718649e-20	1.1421969124409885e-20	1.1444253477785063e-21	AQR, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3, GTF2F2, HELZ2, TTF2
GO:0003727	MF	e	single-stranded RNA binding	18/404	89/58581	1.652074868529428e-21	5	18	7.635890042343016e-18	7.443402206616309e-18	7.619369293657722e-18	6.930204778356386e-19	CIRBP, DAZAP1, DDX1, DHX9, EIF4A3, FMR1, HNRNPA1, HNRNPC, HNRNPF, HNRNPH1, HNRNPU, JMJD6, KHDRBS1, KHDRBS2, PABPC1, POLR2D, POLR2G, PPIE
GO:0003724	MF	e	RNA helicase activity	15/404	47/58581	1.7992742825676468e-21	8	15	8.316245734027663e-18	8.106607285354658e-18	8.29645371691942e-18	6.930204778356386e-19	DDX1, DDX17, DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3, HELZ2
GO:0008186	MF	e	RNA-dependent ATPase activity	14/404	43/58581	2.871965043728416e-20	9	14	1.327422243211274e-16	1.2939601800759558e-16	1.3239758851588e-16	1.0210940332394415e-17	DDX17, DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3, HELZ2
GO:0003730	MF	e	mRNA 3'-UTR binding	16/404	78/58581	2.2662420296591295e-19	6	16	1.0474570661084498e-15	1.0210524502020117e-15	1.0445109514698927e-15	7.481836186488927e-17	CIRBP, CPSF1, DAZAP1, DDX5, ELAVL1, ELAVL2, FMR1, GEMIN5, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPL, HNRNPR, HNRNPU, KHSRP, PABPC1
GO:0004004	MF	e	ATP-dependent RNA helicase activity	13/404	41/58581	9.735926775384083e-19	10	13	4.4999453555825234e-15	4.386509366119434e-15	4.486315058096986e-15	2.999963570388349e-16	DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3, HELZ2
GO:0001055	MF	e	RNA polymerase II activity	9/404	11/58581	1.7538370877302816e-18	8	9	8.106235019489362e-15	7.901890584702979e-15	8.079927463173407e-15	5.066396887180851e-16	POLR2A, POLR2B, POLR2C, POLR2E, POLR2F, POLR2H, POLR2J, POLR2K, POLR2L
GO:0003899	MF	e	DNA-directed 5'-3' RNA polymerase activity	12/404	41/58581	6.484508273159118e-17	7	12	2.9971397238541443e-13	2.9215869152599804e-13	2.9867645106170895e-13	1.763023366973026e-14	POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0070035	MF	e	purine NTP-dependent helicase activity	14/404	73/58581	1.1237821220925897e-16	8	14	5.19412096831195e-13	5.063185989134814e-13	5.175016672236375e-13	2.7337478780589206e-14	DDX1, DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3, HELZ2
GO:0008026	MF	e	ATP-dependent helicase activity	14/404	73/58581	1.1237821220925897e-16	9	14	5.19412096831195e-13	5.063185989134814e-13	5.175016672236375e-13	2.7337478780589206e-14	DDX1, DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3, HELZ2
GO:0034062	MF	e	5'-3' RNA polymerase activity	12/404	43/58581	1.2437480047777243e-16	6	12	5.748603278082642e-13	5.603690740406805e-13	5.724972065991865e-13	2.7374301324203057e-14	POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0097747	MF	e	RNA polymerase activity	12/404	43/58581	1.2437480047777243e-16	5	12	5.748603278082642e-13	5.603690740406805e-13	5.724972065991865e-13	2.7374301324203057e-14	POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0036002	MF	e	pre-mRNA binding	11/404	34/58581	3.635298484995282e-16	5	11	1.6802349597648195e-12	1.6378790864973934e-12	1.6726008329463294e-12	7.637431635294633e-14	CELF1, CELF2, CELF3, CELF4, CELF5, DDX5, HNRNPA1, HNRNPA2B1, HNRNPL, HNRNPU, LSM1
GO:0008144	MF	e	drug binding	47/404	1697/58581	9.455215184382396e-16	2	47	4.370200458221543e-12	4.260035117543482e-12	4.349398984815902e-12	1.900087155748497e-13	AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EIF4A3, ERN1, FASTK, GATC, GTF2F2, HELZ2, HNRNPU, HSPA1A, HSPA8, METTL3, MYO3B, NEK9, NTPCR, PAPOLA, PPIE, PPIG, PPIH, PPIL1, STARD9, TTF2
GO:0003677	MF	e	DNA binding	57/404	2455/58581	1.4334164263884281e-15	4	57	6.625250722767315e-12	6.4582393900083935e-12	6.592282144960381e-12	2.757953382546716e-13	AKAP8L, BHLHE23, CCAR1, CDC5L, CDK12, CDK13, DDX1, DDX20, DDX41, DHX9, FOXD2, FOXR2, FUS, GCFC2, GTF2F1, GTF2F2, HELZ2, HMX1, HMX2, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPK, HNRNPL, HNRNPU, KDM1A, KHDRBS1, KHSRP, LRRFIP1, LUC7L3, MYOD1, NFYA, NONO, PCBP1, PCBP2, PHF5A, PHOX2A, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2J, POLR2K, POLR2L, PPARGC1A, PPP1R8, SOX14, TTF2, XRN2, ZHX2, ZKSCAN4
GO:0017069	MF	e	snRNA binding	11/404	38/58581	1.4917532359080028e-15	5	11	6.894883456366789e-12	6.721075139753486e-12	6.859081378704997e-12	2.757953382546716e-13	CELF3, DDX39B, GEMIN5, HNRNPU, LSM10, LSM2, LSM4, LSM7, LSM8, METTL16, NCBP2
GO:0032559	MF	e	adenyl ribonucleotide binding	43/404	1510/58581	6.681224103388861e-15	7	43	3.088061780586332e-11	3.010216981166848e-11	3.0713587203278594e-11	1.1877160694562812e-12	ACADVL, AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EIF4A3, ERN1, FASTK, GATC, GTF2F2, HELZ2, HNRNPU, HSPA1A, HSPA8, MYO3B, NEK9, NTPCR, PAPOLA, STARD9, TTF2
