# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
GO:0003729	MF	e	mRNA binding	53/205	235/58581	5.111715777288601e-81	5	53	2.3626350322627914e-77	2.3030770106765066e-77	2.3590568312186892e-77	2.9532937903284892e-78	AQR, C1QBP, CELF1, CELF2, CELF3, CELF4, CELF5, CELF6, CIRBP, CPSF1, CSTF2, CSTF2T, CSTF3, DAZAP1, DDX5, DHX9, EIF4A3, ELAVL1, ELAVL2, ESRP1, ESRP2, FMR1, GEMIN5, HNRNPA0, HNRNPA1, HNRNPA1L2, HNRNPA2B1, HNRNPA3, HNRNPC, HNRNPD, HNRNPL, HNRNPLL, HNRNPM, HNRNPR, HNRNPU, KHSRP, LSM1, LUC7L, LUC7L2, LUC7L3, METTL14, METTL3, NCBP1, NCBP2, NOVA1, NSRP1, NUDT21, NUP98, PABPC1, PCBP1, PCF11, PPIE, PPP1R8
GO:0140098	MF	e	catalytic activity, acting on RNA	35/205	330/58581	4.628042917261613e-41	2	35	2.1390814363583175e-37	2.0851588217260295e-37	2.135379002024508e-37	2.376757151509241e-38	CPSF3, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3, ERN1, ISY1, METTL14, METTL16, METTL3, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPP1R8
GO:0004386	MF	e	helicase activity	21/205	148/58581	1.0460048696111583e-27	7	21	4.8346345073427736e-24	4.712761572074246e-24	4.825220463516273e-24	4.834634507342774e-25	AQR, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3, GTF2F2
GO:0003727	MF	e	single-stranded RNA binding	18/205	89/58581	7.039728920169475e-27	5	18	3.253762706902331e-23	3.171740868197629e-23	3.246722977982162e-23	2.9579660971839373e-24	CIRBP, DAZAP1, DDX1, DHX9, EIF4A3, FMR1, HNRNPA1, HNRNPC, HNRNPF, HNRNPH1, HNRNPU, JMJD6, KHDRBS1, KHDRBS2, PABPC1, POLR2D, POLR2G, PPIE
GO:0003730	MF	e	mRNA 3'-UTR binding	16/205	78/58581	3.9585232012320394e-24	6	16	1.8296294236094487e-20	1.7835075693161643e-20	1.8252750480880935e-20	1.5246911863412072e-21	CIRBP, CPSF1, DAZAP1, DDX5, ELAVL1, ELAVL2, FMR1, GEMIN5, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPL, HNRNPR, HNRNPU, KHSRP, PABPC1
GO:0003724	MF	e	RNA helicase activity	14/205	47/58581	8.11624333871227e-24	8	14	3.751327671152811e-20	3.656763063684951e-20	3.741588179146357e-20	2.885636670117547e-21	DDX1, DDX17, DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3
GO:0008186	MF	e	RNA-dependent ATPase activity	13/205	43/58581	2.674956326366661e-22	9	13	1.2363648140466708e-18	1.2051981542460704e-18	1.2328873708223941e-18	8.831177243190505e-20	DDX17, DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3
GO:0008144	MF	e	drug binding	40/205	1697/58581	1.157625853908114e-21	2	40	5.350546696763303e-18	5.21566849030623e-18	5.3343399348085894e-18	3.5670311311755354e-19	AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, METTL3, PAPOLA, PPIE, PPIG, PPIH, PPIL1
GO:0001055	MF	e	RNA polymerase II activity	9/205	11/58581	3.602804581206506e-21	8	9	1.665216277433647e-17	1.6232389996726207e-17	1.6598120705618374e-17	1.0407601733960294e-18	POLR2A, POLR2B, POLR2C, POLR2E, POLR2F, POLR2H, POLR2J, POLR2K, POLR2L
GO:0003824	MF	e	catalytic activity	69/205	5750/58581	9.564552645285135e-21	1	69	4.4207362326507893e-17	4.3092969708197636e-17	4.4054329484183334e-17	2.6004330780298765e-18	ACIN1, AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, CPSF3, CWC27, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ERN1, FASTK, GTF2F2, HSPA1A, HSPA8, ISY1, JMJD6, KDM1A, METTL14, METTL16, METTL3, NUDT21, NUP98, PAPOLA, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L, PPIE, PPIG, PPIH, PPIL1, PPIL3, PPP1R8, PPP2CA, PPP2R1A
GO:0003899	MF	e	DNA-directed 5'-3' RNA polymerase activity	12/205	41/58581	1.7584442545894324e-20	7	12	8.127529344712357e-17	7.922648116107218e-17	8.097635792384337e-17	4.277647023532819e-18	POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0004004	MF	e	ATP-dependent RNA helicase activity	12/205	41/58581	1.7584442545894324e-20	10	12	8.127529344712357e-17	7.922648116107218e-17	8.097635792384337e-17	4.277647023532819e-18	DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3
GO:0034062	MF	e	5'-3' RNA polymerase activity	12/205	43/58581	3.394044337489278e-20	6	12	1.5687272927875443e-16	1.5291823386617466e-16	1.5622786085463149e-16	7.470129965654974e-18	POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0097747	MF	e	RNA polymerase activity	12/205	43/58581	3.394044337489278e-20	5	12	1.5687272927875443e-16	1.5291823386617466e-16	1.5622786085463149e-16	7.470129965654974e-18	POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0036002	MF	e	pre-mRNA binding	11/205	34/58581	1.958653450879181e-19	5	11	9.052896249963575e-16	8.824688091313975e-16	9.011764527495112e-16	4.114952840892534e-17	CELF1, CELF2, CELF3, CELF4, CELF5, DDX5, HNRNPA1, HNRNPA2B1, HNRNPL, HNRNPU, LSM1
GO:0005524	MF	e	ATP binding	35/205	1454/58581	2.7720464410313774e-19	8	35	1.2812398650447027e-15	1.2489419813269378e-15	1.2751413628744336e-15	5.570608108890012e-17	AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, PAPOLA
GO:0003677	MF	e	DNA binding	44/205	2455/58581	2.9948115947001666e-19	4	44	1.384201919070417e-15	1.349308536618191e-15	1.3773138524026066e-15	5.767507996126737e-17	AKAP8L, CCAR1, CDC5L, CDK12, CDK13, DDX1, DDX20, DDX41, DHX9, FUS, GCFC2, GTF2F1, GTF2F2, HMX2, HNRNPA1, HNRNPA2B1, HNRNPC, HNRNPD, HNRNPK, HNRNPL, HNRNPU, KDM1A, KHDRBS1, KHSRP, LUC7L3, MYOD1, NONO, PCBP1, PCBP2, PHF5A, PNN, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2J, POLR2K, POLR2L, PPARGC1A, PPP1R8
GO:0008026	MF	e	ATP-dependent helicase activity	13/205	73/58581	5.757745359523508e-19	9	13	2.661229905171765e-15	2.5941448133256127e-15	2.6474113163089087e-15	1.023549963527602e-16	DDX1, DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3
GO:0070035	MF	e	purine NTP-dependent helicase activity	13/205	73/58581	5.757745359523508e-19	8	13	2.661229905171765e-15	2.5941448133256127e-15	2.6474113163089087e-15	1.023549963527602e-16	DDX1, DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3
GO:0017069	MF	e	snRNA binding	11/205	38/58581	8.138480052489338e-19	5	11	3.761605480260572e-15	3.666781786658653e-15	3.7404454321241e-15	1.3931872149113232e-16	CELF3, DDX39B, GEMIN5, HNRNPU, LSM10, LSM2, LSM4, LSM7, LSM8, METTL16, NCBP2
GO:0032559	MF	e	adenyl ribonucleotide binding	35/205	1510/58581	8.989703213243109e-19	7	35	4.155040825160965e-15	4.050299293871715e-15	4.130768626485208e-15	1.4839431518432018e-16	AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, PAPOLA
GO:0030554	MF	e	adenyl nucleotide binding	35/205	1523/58581	1.172817048487235e-18	6	35	5.420760398108e-15	5.2841122233387514e-15	5.387921520750357e-15	1.8692277234855173e-16	AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, PAPOLA
GO:0035639	MF	e	purine ribonucleoside triphosphate binding	36/205	1788/58581	2.304853390804697e-17	4	36	1.0653032372299309e-13	1.0384487496207662e-13	1.0586191623965973e-13	3.5510107907664363e-15	AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, PAPOLA
GO:0032555	MF	e	purine ribonucleotide binding	36/205	1852/58581	6.880768284730956e-17	6	36	3.180291101202648e-13	3.1001213570527483e-13	3.159648796348455e-13	1.0259003552266605e-14	AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, PAPOLA
GO:0000166	MF	e	nucleotide binding	38/205	2095/58581	7.997343383797296e-17	4	38	3.6963721119911105e-13	3.60319284095234e-13	3.671580347501339e-13	1.1375272342264616e-14	AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, KDM1A, PAPOLA, POLR2D
GO:1901265	MF	e	nucleoside phosphate binding	38/205	2096/58581	8.12167865198469e-17	3	38	3.753839872947324e-13	3.6592119371335e-13	3.7278505012609727e-13	1.1375272342264616e-14	AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, KDM1A, PAPOLA, POLR2D
GO:0017076	MF	e	purine nucleotide binding	36/205	1867/58581	8.833845413894673e-17	5	36	4.083003350302118e-13	3.9800777615617915e-13	4.0538516604362653e-13	1.166572385800605e-14	AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, PAPOLA
GO:0032553	MF	e	ribonucleotide binding	36/205	1867/58581	8.833845413894673e-17	5	36	4.083003350302118e-13	3.9800777615617915e-13	4.0538516604362653e-13	1.166572385800605e-14	AQR, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, PAPOLA
GO:0016462	MF	e	pyrophosphatase activity	26/205	884/58581	1.458769405570875e-16	5	26	6.742432192548585e-13	6.572466913703432e-13	6.691375263353604e-13	1.8721088296845703e-14	ACIN1, AQR, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EFTUD2, EIF4A3, GTF2F2, HSPA1A, HSPA8
GO:0016818	MF	e	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	26/205	886/58581	1.5391634688016806e-16	4	26	7.114013552801367e-13	6.934681338152423e-13	7.058603667924507e-13	1.8721088296845703e-14	ACIN1, AQR, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EFTUD2, EIF4A3, GTF2F2, HSPA1A, HSPA8
GO:0016817	MF	e	hydrolase activity, acting on acid anhydrides	26/205	886/58581	1.5391634688016806e-16	3	26	7.114013552801367e-13	6.934681338152423e-13	7.058603667924507e-13	1.8721088296845703e-14	ACIN1, AQR, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EFTUD2, EIF4A3, GTF2F2, HSPA1A, HSPA8
GO:0097367	MF	e	carbohydrate derivative binding	38/205	2173/58581	2.5958834367566484e-16	2	38	1.1998173244689229e-12	1.1695719648875576e-12	1.1899529674092476e-12	3.076454678125443e-14	AQR, C1QBP, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, PAPOLA, POLR2B
GO:0016779	MF	e	nucleotidyltransferase activity	13/205	118/58581	4.0476891696071143e-16	4	13	1.870841934192408e-12	1.8236811824133054e-12	1.8550559464309403e-12	4.6355811279142294e-14	PAPOLA, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0036094	MF	e	small molecule binding	40/205	2458/58581	4.207024944851405e-16	2	40	1.9444869295103196e-12	1.895469712318247e-12	1.9276588297309137e-12	4.6355811279142294e-14	AQR, C1QBP, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, KDM1A, PAPOLA, POLR2B, POLR2D
GO:0019899	MF	e	enzyme binding	38/205	2207/58581	4.268517751724145e-16	3	38	1.9729089048469e-12	1.9231752178668552e-12	1.955407982064831e-12	4.6355811279142294e-14	ACIN1, AKAP8L, C1QBP, CASC3, CCAR2, CDC5L, CDK12, CDK13, CIR1, CPSF1, CTNNBL1, DDX20, DDX5, DHX9, ECD, ELAVL1, ERN1, GTF2F1, HNRNPA0, HNRNPD, HNRNPU, HNRNPUL1, HSPA1A, HSPA8, KDM1A, LGALS3, LSM2, LUC7L2, MYOD1, NOL3, NUDT21, PABPN1, PCBP2, PCF11, PIK3R1, POLR2A, PPARGC1A, PPP1R9B
GO:0017111	MF	e	nucleoside-triphosphatase activity	25/205	839/58581	4.3126349740439607e-16	6	25	1.9932998850031185e-12	1.943052176001168e-12	1.975186818112134e-12	4.6355811279142294e-14	ACIN1, AQR, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EFTUD2, EIF4A3, GTF2F2, HSPA1A, HSPA8
GO:0070717	MF	e	poly-purine tract binding	9/205	29/58581	6.213756262930674e-16	6	9	2.8719981447265576e-12	2.7995999430730533e-12	2.8452789927959556e-12	6.527268510742176e-14	DAZAP1, DDX1, EIF4A3, FMR1, HNRNPU, KHDRBS1, KHDRBS2, PABPC1, PPIE
GO:0008187	MF	e	poly-pyrimidine tract binding	9/205	32/58581	1.7246016444872788e-15	6	9	7.971108800820203e-12	7.770170668801059e-12	7.895226328462762e-12	1.7713575112933785e-13	CIRBP, DAZAP1, FMR1, HNRNPC, HNRNPH1, HNRNPU, KHDRBS1, KHDRBS2, PABPC1
GO:0016887	MF	e	ATPase activity	18/205	430/58581	2.268874998273049e-14	7	18	1.0486740242018033e-10	1.022238730846075e-10	1.0384640867095745e-10	2.2797261395691376e-12	ACIN1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3, HSPA1A, HSPA8
GO:0008266	MF	e	poly(U) RNA binding	8/205	29/58581	7.897739929001944e-14	7	8	3.6503353951846987e-10	3.5583166316876675e-10	3.6140057915112897e-10	7.766671053584465e-12	CIRBP, DAZAP1, FMR1, HNRNPC, HNRNPH1, KHDRBS1, KHDRBS2, PABPC1
GO:0016772	MF	e	transferase activity, transferring phosphorus-containing groups	24/205	979/58581	1.1830140761362185e-13	3	24	5.467891059901602e-10	5.330054801093072e-10	5.4122893983232e-10	1.1391439708128337e-11	CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DYRK1A, ERN1, FASTK, PAPOLA, PIK3R1, POLR2A, POLR2B, POLR2C, POLR2D, POLR2E, POLR2F, POLR2G, POLR2H, POLR2I, POLR2J, POLR2K, POLR2L
GO:0042623	MF	e	ATPase activity, coupled	16/205	347/58581	1.5082689534944388e-13	8	16	6.971219103051297e-10	6.79548649426804e-10	6.898822193283563e-10	1.3981218935464387e-11	DDX1, DDX17, DDX20, DDX23, DDX39B, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EIF4A3, HSPA1A, HSPA8
GO:0003712	MF	e	transcription coregulator activity	19/205	555/58581	1.512464186008696e-13	2	19	6.990609467732194e-10	6.814388060745889e-10	6.916498722617767e-10	1.3981218935464387e-11	BRDT, BUD31, C1QBP, CCAR1, CCAR2, CIR1, DDX1, DDX17, DHX9, ECD, FUS, GTF2F1, HNRNPU, HSPA1A, JMJD6, KDM1A, MYOD1, NUP98, PPARGC1A
GO:0034459	MF	e	ATP-dependent 3'-5' RNA helicase activity	7/205	18/58581	1.785561365592033e-13	11	7	8.252864631766376e-10	8.044823913172325e-10	8.163586563486774e-10	1.6182087513267404e-11	DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9
GO:0043168	MF	e	anion binding	38/205	2710/58581	2.5979120635373355e-13	3	38	1.2007549557669566e-09	1.170485960091008e-09	1.187505604242916e-09	2.3091441457056854e-11	AQR, C1QBP, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ERN1, FASTK, GTF2F2, HNRNPU, HSPA1A, HSPA8, KDM1A, PAPOLA
GO:0034458	MF	e	3'-5' RNA helicase activity	7/205	19/58581	2.81877967406971e-13	9	7	1.3028399653550199e-09	1.2699975797472125e-09	1.2881823110498574e-09	2.458188613877396e-11	DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9
GO:0017070	MF	e	U6 snRNA binding	6/205	11/58581	7.768514450406209e-13	6	6	3.5906073789777497e-09	3.5000942574567253e-09	3.5494342523905966e-09	6.64927292403287e-11	DDX39B, LSM2, LSM4, LSM7, LSM8, METTL16
GO:0008143	MF	e	poly(A) binding	7/205	23/58581	1.355297720556823e-12	7	7	6.264186064413636e-09	6.1062765592423966e-09	6.190999987503567e-09	1.1389429208024792e-10	DDX1, EIF4A3, HNRNPU, KHDRBS1, KHDRBS2, PABPC1, PPIE
GO:1990841	MF	e	promoter-specific chromatin binding	8/205	47/58581	5.4827712311080894e-12	3	8	2.534136863018159e-08	2.4702555711854182e-08	2.5039816212470643e-08	4.4726089285144765e-10	DDX5, DHX9, GTF2F1, HNRNPU, MYOD1, NUP98, POLR2A, PPARGC1A
GO:0016787	MF	e	hydrolase activity	35/205	2564/58581	5.515766095312098e-12	2	35	2.5493870892532518e-08	2.4851213650850456e-08	2.518498799119504e-08	4.4726089285144765e-10	ACIN1, AQR, CPSF3, DBR1, DCPS, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, EFTUD2, EIF4A3, ERN1, GTF2F2, HSPA1A, HSPA8, KDM1A, NUDT21, NUP98, PPP1R8, PPP2CA, PPP2R1A
GO:0003713	MF	e	transcription coactivator activity	14/205	318/58581	9.646804701665419e-12	3	14	4.4587531331097564e-08	4.346355529703642e-08	4.403766346310264e-08	7.687505401913373e-10	BRDT, BUD31, CCAR1, CCAR2, DDX17, DHX9, ECD, FUS, GTF2F1, JMJD6, KDM1A, MYOD1, NUP98, PPARGC1A
GO:0000339	MF	e	RNA cap binding	6/205	16/58581	1.3270568243891484e-11	5	6	6.133656642326644e-08	5.97903756247804e-08	6.056687346512074e-08	1.0396028207333295e-09	DCPS, GEMIN5, LSM1, NCBP1, NCBP2, NCBP2L
GO:0043167	MF	e	ion binding	55/205	6061/58581	2.4300963961190024e-11	2	55	1.1231905542862029e-07	1.0948768256043671e-07	1.1088529855491008e-07	1.8719842571436717e-09	AKAP8L, AQR, C1QBP, CDK12, CDK13, CLK1, CLK2, CLK3, CLK4, CLP1, CPSF3, CPSF4, DBR1, DDX1, DDX17, DDX20, DDX23, DDX39A, DDX39B, DDX41, DDX42, DDX46, DDX47, DDX5, DHX15, DHX16, DHX35, DHX38, DHX40, DHX8, DHX9, DYRK1A, EFTUD2, EIF4A3, ERN1, FASTK, FUS, GTF2F2, HNRNPU, HSPA1A, HSPA8, JMJD6, KDM1A, MBNL1, MBNL2, MBNL3, NOL3, PAPOLA, PHF5A, POLR2A, POLR2B, POLR2I, POLR2K, POLR2L, PPP2CA
GO:0003682	MF	e	chromatin binding	16/205	518/58581	6.123181601876695e-11	2	16	2.8301345363874085e-07	2.758791645289744e-07	2.793395446776148e-07	4.63956481374985e-09	DDX1, DDX5, DHX9, FMR1, GTF2F1, HNRNPC, HNRNPD, HNRNPU, KDM1A, MYOD1, NONO, NUDT21, NUP98, POLR2A, POLR2B, PPARGC1A
GO:0003697	MF	e	single-stranded DNA binding	9/205	101/58581	1.0429569841400403e-10	5	9	4.820547180695267e-07	4.6990293630361483e-07	4.756926804662724e-07	7.775076097895591e-09	DHX9, HNRNPA1, HNRNPA2B1, HNRNPK, HNRNPU, PCBP1, POLR2D, POLR2G, POLR2H
GO:0008134	MF	e	transcription factor binding	17/205	638/58581	1.4785027263152535e-10	3	17	6.833639601029102e-07	6.661375138125077e-07	6.741972431997556e-07	1.0847046985760477e-08	BUD31, C1QBP, CDC5L, CDK12, CDK13, DDX20, DDX5, DHX9, FUS, GTF2F1, HNRNPD, HNRNPF, HNRNPU, KDM1A, MYOD1, PIK3R1, PPARGC1A
GO:0001054	MF	e	RNA polymerase I activity	5/205	12/58581	3.879559488138497e-10	8	5	1.7931323954176134e-06	1.7479305692976193e-06	1.7686911706423407e-06	2.7711929440918995e-08	POLR2E, POLR2F, POLR2H, POLR2K, POLR2L
GO:0019904	MF	e	protein domain specific binding	17/205	680/58581	3.8971774419293266e-10	3	17	1.8012754136597348e-06	1.7558683158623047e-06	1.776333478031387e-06	2.7711929440918995e-08	CDC5L, DDX20, DDX5, GTF2F1, HNRNPA1, HNRNPK, HNRNPM, HSPA1A, HSPA8, KHDRBS1, KHDRBS2, KHDRBS3, LSM4, LUC7L, NOL3, POLR2J, PPIL1
GO:0043021	MF	e	ribonucleoprotein complex binding	9/205	122/58581	5.718001567146141e-10	3	9	2.6428603243349463e-06	2.5762382984626196e-06	2.6056933141484963e-06	4.004333824749919e-08	C1QBP, CD2BP2, DDX5, DHX9, EIF4A3, FMR1, GEMIN5, HNRNPU, PPIH
GO:0017091	MF	e	AU-rich element binding	6/205	28/58581	6.02864721089326e-10	5	6	2.786440740874865e-06	2.7161992962472586e-06	2.7466516692829694e-06	4.158866777425171e-08	CPSF1, ELAVL1, HNRNPA0, HNRNPD, KHSRP, NUDT21
GO:0045182	MF	e	translation regulator activity	7/205	58/58581	1.4986788733609202e-09	1	7	6.926893752674173e-06	6.752278510787849e-06	6.826482268158992e-06	1.0186608459814961e-07	C1QBP, CELF1, CELF4, CIRBP, EIF4A3, FMR1, PABPC1
GO:0061980	MF	e	regulatory RNA binding	6/205	34/58581	2.114847013826668e-09	5	6	9.77482289790686e-06	9.528416193017666e-06	9.631013300966646e-06	1.3967695008258287e-07	DHX9, ELAVL1, FAM172A, FMR1, HNRNPA1, HNRNPA2B1
GO:0001056	MF	e	RNA polymerase III activity	5/205	16/58581	2.1154016671961925e-09	8	5	9.777386505780802e-06	9.530915176685579e-06	9.631423790744264e-06	1.3967695008258287e-07	POLR2E, POLR2F, POLR2H, POLR2K, POLR2L
GO:0035613	MF	e	RNA stem-loop binding	5/205	17/58581	2.9882984596529546e-09	5	5	1.3811915480515957e-05	1.3463740519464665e-05	1.360273458834025e-05	1.9453402085233742e-07	DAZAP1, DHX9, EIF4A3, FMR1, METTL16
