folder_name	encode_expt_accession	common_name	eid	rep_folder	encode_biosample_ids	rsem_quant_file	system	organ	cell_type	color	lab	sex	biosample_type	biosample_term_id	biosample_term_name	life_stage	age	age_units	treatments	description
ENCSR000CPE.HepG2_Hepatocellular_Carcinoma_Cell_Line.CSHL_Gingeras	ENCSR000CPE	HepG2_Hepatocellular_Carcinoma_Cell_Line	E118	ENCBS746AAA	ENCBS746AAA	/mnt/data/integrative/rna/ENCSR000CPE.HepG2_Hepatocellular_Carcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS746AAA/Quant.genes.results	Gastrointestinal	Liver	Carcinoma	#FF8B48	CSHL_Gingeras	male	immortalized cell line	EFO:0001187	HepG2	child	15	year		hepatocellular carcinoma
ENCSR000EYR.HepG2_Hepatocellular_Carcinoma_Cell_Line.Caltech_Wold	ENCSR000EYR	HepG2_Hepatocellular_Carcinoma_Cell_Line	E118	ENCBS429YJD	ENCBS429YJD	/mnt/data/integrative/rna/ENCSR000EYR.HepG2_Hepatocellular_Carcinoma_Cell_Line.Caltech_Wold/quant/rsem/ENCBS429YJD/Quant.genes.results	Gastrointestinal	Liver	Carcinoma	#FF8B48	Caltech_Wold	male	immortalized cell line	EFO:0001187	HepG2	child	15	year		hepatocellular carcinoma
ENCSR000EYR.HepG2_Hepatocellular_Carcinoma_Cell_Line.Caltech_Wold	ENCSR000EYR	HepG2_Hepatocellular_Carcinoma_Cell_Line	E118	ENCBS644SVK	ENCBS644SVK	/mnt/data/integrative/rna/ENCSR000EYR.HepG2_Hepatocellular_Carcinoma_Cell_Line.Caltech_Wold/quant/rsem/ENCBS644SVK/Quant.genes.results	Gastrointestinal	Liver	Carcinoma	#FF8B48	Caltech_Wold	male	immortalized cell line	EFO:0001187	HepG2	child	15	year		hepatocellular carcinoma
ENCSR468ION.HepG2_Hepatocellular_Carcinoma_Cell_Line.UConn_Graveley	ENCSR468ION	HepG2_Hepatocellular_Carcinoma_Cell_Line	E118	ENCBS530VUT	ENCBS530VUT	/mnt/data/integrative/rna/ENCSR468ION.HepG2_Hepatocellular_Carcinoma_Cell_Line.UConn_Graveley/quant/rsem/ENCBS530VUT/Quant.genes.results	Gastrointestinal	Liver	Carcinoma	#FF8B48	UConn_Graveley	male	immortalized cell line	EFO:0001187	HepG2	child	15	year		RNA Evaluation HepG2 Long Total from Graveley (HepG2-1)
ENCSR468ION.HepG2_Hepatocellular_Carcinoma_Cell_Line.UConn_Graveley	ENCSR468ION	HepG2_Hepatocellular_Carcinoma_Cell_Line	E118	ENCBS780BKX	ENCBS780BKX	/mnt/data/integrative/rna/ENCSR468ION.HepG2_Hepatocellular_Carcinoma_Cell_Line.UConn_Graveley/quant/rsem/ENCBS780BKX/Quant.genes.results	Gastrointestinal	Liver	Carcinoma	#FF8B48	UConn_Graveley	male	immortalized cell line	EFO:0001187	HepG2	child	15	year		RNA Evaluation HepG2 Long Total from Graveley (HepG2-2)
ENCSR985KAT.HepG2_Hepatocellular_Carcinoma_Cell_Line.UConn_Graveley	ENCSR985KAT	HepG2_Hepatocellular_Carcinoma_Cell_Line	E118	ENCBS574ZRE	ENCBS574ZRE	/mnt/data/integrative/rna/ENCSR985KAT.HepG2_Hepatocellular_Carcinoma_Cell_Line.UConn_Graveley/quant/rsem/ENCBS574ZRE/Quant.genes.results	Gastrointestinal	Liver	Carcinoma	#FF8B48	UConn_Graveley	male	immortalized cell line	EFO:0001187	HepG2	child	15	year		RNA Evaluation HepG2 Long Poly-A+ from Graveley (HepG2-LZ-1)
ENCSR985KAT.HepG2_Hepatocellular_Carcinoma_Cell_Line.UConn_Graveley	ENCSR985KAT	HepG2_Hepatocellular_Carcinoma_Cell_Line	E118	ENCBS883DWI	ENCBS883DWI	/mnt/data/integrative/rna/ENCSR985KAT.HepG2_Hepatocellular_Carcinoma_Cell_Line.UConn_Graveley/quant/rsem/ENCBS883DWI/Quant.genes.results	Gastrointestinal	Liver	Carcinoma	#FF8B48	UConn_Graveley	male	immortalized cell line	EFO:0001187	HepG2	child	15	year		RNA Evaluation HepG2 Long Poly-A+ from Graveley (HepG2-LZ-2)
ENCSR000CON.A549_EtOH_pt02pct_Lung_Carcinoma_Cell_Line.CSHL_Gingeras	ENCSR000CON	A549_EtOH_pt02pct_Lung_Carcinoma_Cell_Line	E114	ENCBS444ENC	ENCBS444ENC	/mnt/data/integrative/rna/ENCSR000CON.A549_EtOH_pt02pct_Lung_Carcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS444ENC/Quant.genes.results	Respiratory	Lung	Carcinoma	#FF8B48	CSHL_Gingeras	male	immortalized cell line	EFO:0001086	A549	adult	58	year		epithelial cell line derived from a 58 year old caucasian male lung carcinoma.
ENCSR000CON.A549_EtOH_pt02pct_Lung_Carcinoma_Cell_Line.CSHL_Gingeras	ENCSR000CON	A549_EtOH_pt02pct_Lung_Carcinoma_Cell_Line	E114	ENCBS445ENC	ENCBS445ENC	/mnt/data/integrative/rna/ENCSR000CON.A549_EtOH_pt02pct_Lung_Carcinoma_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS445ENC/Quant.genes.results	Respiratory	Lung	Carcinoma	#FF8B48	CSHL_Gingeras	male	immortalized cell line	EFO:0001086	A549	adult	58	year		epithelial cell line derived from a 58 year old caucasian male lung carcinoma.
ENCSR164OCT.NCI-H460_Large_Cell_Lung_Cancer_Cell_Line.CSHL_Gingeras	ENCSR164OCT	NCI-H460_Large_Cell_Lung_Cancer_Cell_Line	E341	ENCBS514AAA	ENCBS514AAA	/mnt/data/integrative/rna/ENCSR164OCT.NCI-H460_Large_Cell_Lung_Cancer_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS514AAA/Quant.genes.results	Respiratory	Lung	Carcinoma	#FF8B48	CSHL_Gingeras	male	immortalized cell line	EFO:0003044	NCI-H460	adult	37	year		
ENCSR164OCT.NCI-H460_Large_Cell_Lung_Cancer_Cell_Line.CSHL_Gingeras	ENCSR164OCT	NCI-H460_Large_Cell_Lung_Cancer_Cell_Line	E341	ENCBS515AAA	ENCBS515AAA	/mnt/data/integrative/rna/ENCSR164OCT.NCI-H460_Large_Cell_Lung_Cancer_Cell_Line.CSHL_Gingeras/quant/rsem/ENCBS515AAA/Quant.genes.results	Respiratory	Lung	Carcinoma	#FF8B48	CSHL_Gingeras	male	immortalized cell line	EFO:0003044	NCI-H460	adult	37	year		
ENCSR000BYM.Panc1_Epithelioid_Carcinoma_Cell_Line.HAIB_Myers	ENCSR000BYM	Panc1_Epithelioid_Carcinoma_Cell_Line	E345	ENCBS425ENC	ENCBS425ENC	/mnt/data/integrative/rna/ENCSR000BYM.Panc1_Epithelioid_Carcinoma_Cell_Line.HAIB_Myers/quant/rsem/ENCBS425ENC_1/Quant.genes.results	Gastrointestinal	Pancreas	Carcinoma	#FF8B48	HAIB_Myers	male	immortalized cell line	EFO:0002713	Panc1	unknown	56	year		pancreatic carcinoma, (PMID: 1140870) PANC-1 was established from a pancreatic carcinoma, which was extracted via pancreatico-duodenectomy specimen from a 56-year-old Caucasian individual. Malignancy of this cell line was verified via in vitro and in vivo assays.
ENCSR000BYM.Panc1_Epithelioid_Carcinoma_Cell_Line.HAIB_Myers	ENCSR000BYM	Panc1_Epithelioid_Carcinoma_Cell_Line	E345	ENCBS425ENC	ENCBS425ENC	/mnt/data/integrative/rna/ENCSR000BYM.Panc1_Epithelioid_Carcinoma_Cell_Line.HAIB_Myers/quant/rsem/ENCBS425ENC_2/Quant.genes.results	Gastrointestinal	Pancreas	Carcinoma	#FF8B48	HAIB_Myers	male	immortalized cell line	EFO:0002713	Panc1	unknown	56	year		pancreatic carcinoma, (PMID: 1140870) PANC-1 was established from a pancreatic carcinoma, which was extracted via pancreatico-duodenectomy specimen from a 56-year-old Caucasian individual. Malignancy of this cell line was verified via in vitro and in vivo assays.
ENCSR148SUU.Mammary_Gland_Luminal_Epithelial_Primary_Cells.UCSF_Costello	ENCSR148SUU	Mammary_Gland_Luminal_Epithelial_Primary_Cells	E167	GSM1127103	ENCBS326GUR	/mnt/data/integrative/rna/ENCSR148SUU.Mammary_Gland_Luminal_Epithelial_Primary_Cells.UCSF_Costello/quant/rsem/GSM1127103/Quant.genes.results	Breast	Gland	Epithelial	#FF9D0C	UCSF_Costello	female	primary cell	CL:0002326	luminal epithelial cell of mammary gland	adult	22	year		Breast luminal epithelial cells with MUC1 marker from a healthy 22 year old Caucasian female donor. Cells provided by the Thea Tlsty lab.
ENCSR184FRM.Mammary_Gland_Luminal_Epithelial_Primary_Cells.UCSF_Costello	ENCSR184FRM	Mammary_Gland_Luminal_Epithelial_Primary_Cells	E167	GSM543029	ENCBS743ESW	/mnt/data/integrative/rna/ENCSR184FRM.Mammary_Gland_Luminal_Epithelial_Primary_Cells.UCSF_Costello/quant/rsem/GSM543029/Quant.genes.results	Breast	Gland	Epithelial	#FF9D0C	UCSF_Costello	female	primary cell	CL:0002326	luminal epithelial cell of mammary gland	adult	18	year		Breast luminal epithelial cells with CD227+ marker from a healthy 18 year old Caucasian female donor. Cells provided by the Thea Tlsty lab.
ENCSR698VVM.Mammary_Gland_Luminal_Epithelial_Primary_Cells.UCSF_Costello	ENCSR698VVM	Mammary_Gland_Luminal_Epithelial_Primary_Cells	E167	GSM669620	ENCBS792MMK	/mnt/data/integrative/rna/ENCSR698VVM.Mammary_Gland_Luminal_Epithelial_Primary_Cells.UCSF_Costello/quant/rsem/GSM669620/Quant.genes.results	Breast	Gland	Epithelial	#FF9D0C	UCSF_Costello	female	primary cell	CL:0002326	luminal epithelial cell of mammary gland	adult	33	year		Breast luminal epithelial cells with CD227+ marker from a healthy 33 year old African American female donor. Cells provided by the Thea Tlsty lab.
ENCSR100JHX.Mammary_Gland_Myoepithelial_Primary_Cells.UCSF_Costello	ENCSR100JHX	Mammary_Gland_Myoepithelial_Primary_Cells	E027	GSM669621	ENCBS273NAA	/mnt/data/integrative/rna/ENCSR100JHX.Mammary_Gland_Myoepithelial_Primary_Cells.UCSF_Costello/quant/rsem/GSM669621/Quant.genes.results	Breast	Gland	Epithelial	#FF9D0C	UCSF_Costello	female	primary cell	CL:0002324	myoepithelial cell of mammary gland	adult	33	year		Breast myoepithelial cells with a CD10+ marker. Cells came from a healthy 33 year old African American female donor. Cells provided by the Thea Tlsty lab.
ENCSR224HFZ.Mammary_Gland_Myoepithelial_Primary_Cells.UCSF_Costello	ENCSR224HFZ	Mammary_Gland_Myoepithelial_Primary_Cells	E027	GSM1127093	ENCBS074JVV	/mnt/data/integrative/rna/ENCSR224HFZ.Mammary_Gland_Myoepithelial_Primary_Cells.UCSF_Costello/quant/rsem/GSM1127093/Quant.genes.results	Breast	Gland	Epithelial	#FF9D0C	UCSF_Costello	female	primary cell	CL:0002324	myoepithelial cell of mammary gland	adult	22	year		Breast myoepithelial cells with a CD10+ marker from a healthy 22 year old Caucasian female donor. Cells provided by the Thea Tlsty lab.
ENCSR808WMY.Mammary_Gland_Myoepithelial_Primary_Cells.UCSF_Costello	ENCSR808WMY	Mammary_Gland_Myoepithelial_Primary_Cells	E027	GSM543031	ENCBS813EUH	/mnt/data/integrative/rna/ENCSR808WMY.Mammary_Gland_Myoepithelial_Primary_Cells.UCSF_Costello/quant/rsem/GSM543031/Quant.genes.results	Breast	Gland	Epithelial	#FF9D0C	UCSF_Costello	female	primary cell	CL:0002324	myoepithelial cell of mammary gland	adult	18	year		Breast myoepithelial cells with a CD10+ marker from a healthy 18 year old Caucasian female donor. Cells provided by the Thea Tlsty lab.
ENCSR071ZMO.Kidney.Stanford_Snyder	ENCSR071ZMO	Kidney	E246	ENCBS314EFM	ENCBS314EFM	/mnt/data/integrative/rna/ENCSR071ZMO.Kidney.Stanford_Snyder/quant/rsem/ENCBS314EFM/Quant.genes.results	Urinary	Kidney	Epithelial	#FF9D0C	Stanford_Snyder	male	tissue	UBERON:0002113	kidney	adult	41	year		
ENCSR000AAQ.Kidney_Cortical_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000AAQ	Kidney_Cortical_Epithelial_Primary_Cells	E178	ENCBS032RNA	ENCBS032RNA	/mnt/data/integrative/rna/ENCSR000AAQ.Kidney_Cortical_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS032RNA/Quant.genes.results	Urinary	Kidney	Epithelial	#FF9D0C	CSHL_Gingeras	female	primary cell	CL:0002584	renal cortical epithelial cell	adult	69	year		Normal Human Renal Cortical Epithelial Cells (HRCEpC)
ENCSR000AAQ.Kidney_Cortical_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000AAQ	Kidney_Cortical_Epithelial_Primary_Cells	E178	ENCBS033RNA	ENCBS033RNA	/mnt/data/integrative/rna/ENCSR000AAQ.Kidney_Cortical_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS033RNA/Quant.genes.results	Urinary	Kidney	Epithelial	#FF9D0C	CSHL_Gingeras	male	primary cell	CL:0002584	renal cortical epithelial cell	adult	84	year		Normal Human Renal Cortical Epithelial Cells (HRCEpC)
ENCSR373BDG.Kidney_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR373BDG	Kidney_Epithelial_Primary_Cells	E177	ENCBS007YZP	ENCBS007YZP	/mnt/data/integrative/rna/ENCSR373BDG.Kidney_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS007YZP/Quant.genes.results	Urinary	Kidney	Epithelial	#FF9D0C	CSHL_Gingeras	male	primary cell	CL:0002518	kidney epithelial cell	newborn	unknown			Human Renal Epithelial Cells (HREpiC) from the kidney of a neonatal male.
ENCSR373BDG.Kidney_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR373BDG	Kidney_Epithelial_Primary_Cells	E177	ENCBS945YXY	ENCBS945YXY	/mnt/data/integrative/rna/ENCSR373BDG.Kidney_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS945YXY/Quant.genes.results	Urinary	Kidney	Epithelial	#FF9D0C	CSHL_Gingeras	male	primary cell	CL:0002518	kidney epithelial cell	fetal	22	week		Human Renal Epithelial Cells (HREpiC) from the kidney of a neonatal male.
ENCSR118TVR.Kidney_Proximal_Tube_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR118TVR	Kidney_Proximal_Tube_Epithelial_Primary_Cells	E176	ENCBS175CMC	ENCBS175CMC	/mnt/data/integrative/rna/ENCSR118TVR.Kidney_Proximal_Tube_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS175CMC/Quant.genes.results	Urinary	Kidney	Epithelial	#FF9D0C	CSHL_Gingeras	unknown	primary cell	CL:0002306	epithelial cell of proximal tubule	unknown	unknown			Human Renal Proximal Tubular Epithelial Cells.
ENCSR118TVR.Kidney_Proximal_Tube_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR118TVR	Kidney_Proximal_Tube_Epithelial_Primary_Cells	E176	ENCBS492GGP	ENCBS492GGP	/mnt/data/integrative/rna/ENCSR118TVR.Kidney_Proximal_Tube_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS492GGP/Quant.genes.results	Urinary	Kidney	Epithelial	#FF9D0C	CSHL_Gingeras	unknown	primary cell	CL:0002306	epithelial cell of proximal tubule	unknown	unknown			Human Renal Proximal Tubular Epithelial Cells.
ENCSR897KTO.Alveolus_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR897KTO	Alveolus_Epithelial_Primary_Cells	E173	ENCBS542LAX	ENCBS542LAX	/mnt/data/integrative/rna/ENCSR897KTO.Alveolus_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS542LAX/Quant.genes.results	Respiratory	Lung	Epithelial	#FF9D0C	CSHL_Gingeras	female	primary cell	CL:0010003	epithelial cell of alveolus of lung	fetal	21	week		Human Pulmonary Alveolar Epithelial Cell (HPAEpiC) from a female lung at 21 weeks gestation.
ENCSR897KTO.Alveolus_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR897KTO	Alveolus_Epithelial_Primary_Cells	E173	ENCBS916BSF	ENCBS916BSF	/mnt/data/integrative/rna/ENCSR897KTO.Alveolus_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS916BSF/Quant.genes.results	Respiratory	Lung	Epithelial	#FF9D0C	CSHL_Gingeras	unknown	primary cell	CL:0010003	epithelial cell of alveolus of lung	unknown	unknown			Human Pulmonary Alveolar Epithelial Cells (HPAEpiC).
ENCSR000AAD.Bronchial_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000AAD	Bronchial_Epithelial_Primary_Cells	E172	ENCBS006RNA	ENCBS006RNA	/mnt/data/integrative/rna/ENCSR000AAD.Bronchial_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS006RNA/Quant.genes.results	Respiratory	Lung	Epithelial	#FF9D0C	CSHL_Gingeras	male	primary cell	CL:0002328	bronchial epithelial cell	adult	68	year		Normal Human Bronchial Epithelial Cells (HBEpC)
ENCSR000AAD.Bronchial_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000AAD	Bronchial_Epithelial_Primary_Cells	E172	ENCBS007RNA	ENCBS007RNA	/mnt/data/integrative/rna/ENCSR000AAD.Bronchial_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS007RNA/Quant.genes.results	Respiratory	Lung	Epithelial	#FF9D0C	CSHL_Gingeras	female	primary cell	CL:0002328	bronchial epithelial cell	adult	40	year		Normal Human Bronchial Epithelial Cells (HBEpC)
ENCSR000AAR.Tracheal_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000AAR	Tracheal_Epithelial_Primary_Cells	E170	ENCBS034RNA	ENCBS034RNA	/mnt/data/integrative/rna/ENCSR000AAR.Tracheal_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS034RNA/Quant.genes.results	Respiratory	Lung	Epithelial	#FF9D0C	CSHL_Gingeras	male	primary cell	CL:0000307	tracheal epithelial cell	adult	21	year		Normal Human Tracheal Epithelial Cells (HTEpC)
ENCSR000AAR.Tracheal_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000AAR	Tracheal_Epithelial_Primary_Cells	E170	ENCBS035RNA	ENCBS035RNA	/mnt/data/integrative/rna/ENCSR000AAR.Tracheal_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS035RNA/Quant.genes.results	Respiratory	Lung	Epithelial	#FF9D0C	CSHL_Gingeras	male	primary cell	CL:0000307	tracheal epithelial cell	adult	68	year		Normal Human Tracheal Epithelial Cells (HTEpC)
ENCSR000AAL.Nasal_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000AAL	Nasal_Epithelial_Primary_Cells	E169	ENCBS023RNA	ENCBS023RNA	/mnt/data/integrative/rna/ENCSR000AAL.Nasal_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS023RNA/Quant.genes.results	Nose	Nose	Epithelial	#FF9D0C	CSHL_Gingeras	male	primary cell	CL:2000094	nasal cavity respiratory epithelium epithelial cell of viscerocranial mucosa	adult	46	year		Primary Human Nasal Epithelial Cells (HNEpC) are isolated from normal human nasal mucosa and stain positive for cytokeratin.  The epithelium in the nasal cavity cleans, humidifies, and warms inhaled air. In addition, it produces mucus, which binds particles that are subsequently transported to the pharynx by cilia on the epithelial cells. HNEpC are useful for in vitro studies of these processes.
ENCSR000CUP.Placental_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000CUP	Placental_Epithelial_Primary_Cells	E182	ENCBS465ENC	ENCBS465ENC	/mnt/data/integrative/rna/ENCSR000CUP.Placental_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS465ENC/Quant.genes.results	Reproductive	Placenta	Epithelial	#FF9D0C	CSHL_Gingeras	female	primary cell	CL:0002577	placental epithelial cell	newborn	unknown			Epithelial Cells (HPIEpC) from amniotic membrane from the placenta of a newborn caucasian female
ENCSR000CUP.Placental_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000CUP	Placental_Epithelial_Primary_Cells	E182	ENCBS466ENC	ENCBS466ENC	/mnt/data/integrative/rna/ENCSR000CUP.Placental_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS466ENC/Quant.genes.results	Reproductive	Placenta	Epithelial	#FF9D0C	CSHL_Gingeras	male	primary cell	CL:0002577	placental epithelial cell	newborn	unknown			Epithelial Cells (HPIEpC) from amniotic membrane from the placenta of a newborn caucasian male
ENCSR860HAA.Breast_variant_Human_Mammary_Epithelial_Cells_vHMEC.UCSF_Costello	ENCSR860HAA	Breast_variant_Human_Mammary_Epithelial_Cells_vHMEC	E028	GSM1127094	ENCBS906TMM	/mnt/data/integrative/rna/ENCSR860HAA.Breast_variant_Human_Mammary_Epithelial_Cells_vHMEC.UCSF_Costello/quant/rsem/GSM1127094/Quant.genes.results	Breast	Skin	Epithelial	#FF9D0C	UCSF_Costello	female	primary cell	CL:0002327	mammary epithelial cell	adult	17	year		Breast variant human mammary epithelial cells from a healthy female donor. Cells were cultured in Mammary Epithelial Cell Growth Medium (MEGM, Lonza Inc.) and provided by the Thea Tlsty lab.
ENCSR929HDF.Breast_variant_Human_Mammary_Epithelial_Cells_vHMEC.UCSF_Costello	ENCSR929HDF	Breast_variant_Human_Mammary_Epithelial_Cells_vHMEC	E028	GSM613867	ENCBS090LBL	/mnt/data/integrative/rna/ENCSR929HDF.Breast_variant_Human_Mammary_Epithelial_Cells_vHMEC.UCSF_Costello/quant/rsem/GSM613867/Quant.genes.results	Breast	Skin	Epithelial	#FF9D0C	UCSF_Costello	female	primary cell	CL:0002327	mammary epithelial cell	adult	18	year		Breast variant human mammary epithelial cell from a healthy 18 year old Caucasian female donor. Cells provided by the Thea Tlsty lab.
ENCSR000COX.HMEC_Mammary_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000COX	HMEC_Mammary_Epithelial_Primary_Cells	E119	ENCBS552ENC	ENCBS552ENC	/mnt/data/integrative/rna/ENCSR000COX.HMEC_Mammary_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS552ENC/Quant.genes.results	Breast	Skin	Epithelial	#FF9D0C	CSHL_Gingeras	female	primary cell	CL:0002327	mammary epithelial cell	unknown	unknown			mammary epithelial cells
ENCSR000CUN.HMEC_Mammary_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000CUN	HMEC_Mammary_Epithelial_Primary_Cells	E119	ENCBS456ENC	ENCBS456ENC	/mnt/data/integrative/rna/ENCSR000CUN.HMEC_Mammary_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS456ENC/Quant.genes.results	Breast	Skin	Epithelial	#FF9D0C	CSHL_Gingeras	female	primary cell	CL:0002327	mammary epithelial cell	adult	23	year		Mammary Epithelial Cells (HMEpC) from the mammary gland of a 23 year old caucasian female
ENCSR000AAT.Umbilical_Artery_Epithelial_Primary_Cells.CSHL_Gingeras	ENCSR000AAT	Umbilical_Artery_Epithelial_Primary_Cells	E179	ENCBS039RNA	ENCBS039RNA	/mnt/data/integrative/rna/ENCSR000AAT.Umbilical_Artery_Epithelial_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS039RNA/Quant.genes.results	Reproductive	Umbilical cord	Epithelial	#FF9D0C	CSHL_Gingeras	female	primary cell	CL:0010002	epithelial cell of umbilical artery	newborn	unknown			Normal Human Umbilical Artery Epithelial Cells (HUAEC)
ENCSR133YMF.Foreskin_Keratinocyte_Primary_Cells_skin01.UCSF_Costello	ENCSR133YMF	Foreskin_Keratinocyte_Primary_Cells_skin01	E164	GSM751278	ENCBS293IRA	/mnt/data/integrative/rna/ENCSR133YMF.Foreskin_Keratinocyte_Primary_Cells_skin01.UCSF_Costello/quant/rsem/GSM751278/Quant.genes.results	Skin	Epidermis	Keratinocyte	#FF9D0C	UCSF_Costello	male	primary cell	CL:1001606	foreskin keratinocyte	newborn	unknown			Foreskin keratinocytes from a newborn healthy male donor provided by . Fibroblasts were cultured in Invitrogen 154CF + HKGS + .07mM Ca medium.
ENCSR452VLO.Foreskin_Keratinocyte_Primary_Cells_skin02.UCSF_Costello	ENCSR452VLO	Foreskin_Keratinocyte_Primary_Cells_skin02	E057	GSM941745	ENCBS773VQF	/mnt/data/integrative/rna/ENCSR452VLO.Foreskin_Keratinocyte_Primary_Cells_skin02.UCSF_Costello/quant/rsem/GSM941745/Quant.genes.results	Skin	Epidermis	Keratinocyte	#FF9D0C	UCSF_Costello	male	primary cell	CL:1001606	foreskin keratinocyte	newborn	unknown			Foreskin keratinocyte from a newborn healthy male donor provided by . Keratinocytes were grown in Invitrogen 154CF + HKGS + .07mM Ca medium.
ENCSR672JUF.Foreskin_Keratinocyte_Primary_Cells_skin03.UCSF_Costello	ENCSR672JUF	Foreskin_Keratinocyte_Primary_Cells_skin03	E058	GSM958177	ENCBS810OKS	/mnt/data/integrative/rna/ENCSR672JUF.Foreskin_Keratinocyte_Primary_Cells_skin03.UCSF_Costello/quant/rsem/GSM958177/Quant.genes.results	Skin	Epidermis	Keratinocyte	#FF9D0C	UCSF_Costello	male	primary cell	CL:1001606	foreskin keratinocyte	newborn	unknown			Foreskin keratinocytes from a newborn healthy male donor provided by . Fibroblasts were cultured in Invitrogen 154CF + HKGS + .07mM Ca medium.
ENCSR000CPL.NHEK-Epidermal_Keratinocyte_Primary_Cells.CSHL_Gingeras	ENCSR000CPL	NHEK-Epidermal_Keratinocyte_Primary_Cells	E127	ENCBS563ENC	ENCBS563ENC	/mnt/data/integrative/rna/ENCSR000CPL.NHEK-Epidermal_Keratinocyte_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS563ENC/Quant.genes.results	Skin	Epidermis	Keratinocyte	#FF9D0C	CSHL_Gingeras	female	primary cell	CL:0000312	keratinocyte	unknown	unknown			epidermal keratinocytes
ENCSR000CPL.NHEK-Epidermal_Keratinocyte_Primary_Cells.CSHL_Gingeras	ENCSR000CPL	NHEK-Epidermal_Keratinocyte_Primary_Cells	E127	ENCBS564ENC	ENCBS564ENC	/mnt/data/integrative/rna/ENCSR000CPL.NHEK-Epidermal_Keratinocyte_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS564ENC/Quant.genes.results	Skin	Epidermis	Keratinocyte	#FF9D0C	CSHL_Gingeras	female	primary cell	CL:0000312	keratinocyte	unknown	unknown			epidermal keratinocytes
ENCSR000CPL.NHEK-Epidermal_Keratinocyte_Primary_Cells.CSHL_Gingeras	ENCSR000CPL	NHEK-Epidermal_Keratinocyte_Primary_Cells	E127	ENCBS569ENC	ENCBS569ENC	/mnt/data/integrative/rna/ENCSR000CPL.NHEK-Epidermal_Keratinocyte_Primary_Cells.CSHL_Gingeras/quant/rsem/ENCBS569ENC/Quant.genes.results	Skin	Epidermis	Keratinocyte	#FF9D0C	CSHL_Gingeras	female	primary cell	CL:0000312	keratinocyte	unknown	unknown			epidermal keratinocytes
ENCSR000EYT.NHEK-Epidermal_Keratinocyte_Primary_Cells.Caltech_Wold	ENCSR000EYT	NHEK-Epidermal_Keratinocyte_Primary_Cells	E127	ENCBS586ENC	ENCBS586ENC	/mnt/data/integrative/rna/ENCSR000EYT.NHEK-Epidermal_Keratinocyte_Primary_Cells.Caltech_Wold/quant/rsem/ENCBS586ENC_1/Quant.genes.results	Skin	Epidermis	Keratinocyte	#FF9D0C	Caltech_Wold	female	primary cell	CL:0000312	keratinocyte	unknown	unknown			epidermal keratinocytes
